Date,HYG Returns,DBC Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,Portfolio Returns,,VTI,Portfolio,,,,
6/26/12,-0.001443938,0.006899351,0.006923919,-0.007414152,-0.003941979,0.004769828,-0.001715535,,1.041198471,1.675023022,,,,
6/27/12,0.006006691,0.005642967,0.008840885,0.001376012,0.001583069,0.00964238,0.003949316,,1.046164809,1.672149462,,,,
6/28/12,-0.000110601,-0.010821683,-0.003651451,-0.011646921,0.002449799,-0.002056997,-0.00363123,,1.056252328,1.678753309,,,,
6/29/12,0.009510128,0.043354943,0.046420761,0.027408136,-0.013007507,0.026207282,0.014253809,,1.054079621,1.67265737,,,,
7/2/12,0.001079618,-0.001941709,0.007004402,-0.00064441,0.010317768,0.002726016,0.004008299,,1.081704182,1.696499108,,,,
7/3/12,0.003631496,0.028015524,0.008578694,0.015281521,-0.007685,0.00815566,0.005954212,,1.084652925,1.703299184,,,,
7/5/12,0.000109681,0.003785011,-0.022758667,-0.011304547,0.005109772,-0.004115821,-0.002914493,,1.093498986,1.713440988,,,,
7/6/12,-0.001315683,-0.023001508,-0.012702827,-0.012654073,0.009293813,-0.009405677,-0.004392204,,1.088998341,1.708447176,,,,
7/9/12,0.000329413,0.017753802,0.000238223,0.002146809,0.008814695,-0.002445765,0.004893438,,1.078755574,1.700943328,,,,
7/10/12,-0.004389822,-0.012893439,-0.004764169,-0.012269534,0.002028475,-0.008941385,-0.005558611,,1.076117191,1.709266788,,,,
7/11/12,0.00319665,0.011140952,0.00382958,0.00552094,0.001245748,-0.000727635,0.003515749,,1.066495213,1.699765639,,,,
7/12/12,-0.002197606,0.002279597,-0.01096804,-0.002614609,0.007076113,-0.00393179,0.000324181,,1.065719194,1.705741588,,,,
7/13/12,0.003083343,0.012130478,0.017598841,0.01015796,-0.002625255,0.015643262,0.006220957,,1.06152901,1.706294557,,,,
7/16/12,-0.003842339,0.01235955,-0.000236869,0.000454185,0.004645093,-0.002447064,0.001942194,,1.078134786,1.716909342,,,,
7/17/12,0.00473882,0.001109804,0.005213209,-0.00479869,-0.007860097,0.006637781,-0.001893786,,1.075496521,1.720243912,,,,
7/18/12,0.004168091,0.00886918,0.007307909,-0.002736678,0.000543748,0.007167432,0.002228992,,1.082635432,1.716986139,,,,
7/19/12,0.002512249,0.012087913,0.00959511,0.002156171,-0.002561727,0.001707879,0.002090492,,1.090395147,1.720813286,,,,
7/20/12,-0.004685123,0,-0.026657329,0.001890683,0.012218793,-0.009093482,0.000856021,,1.09225741,1.724410632,,,,
7/23/12,-0.001642059,-0.020991676,-0.024529724,-0.004164762,0.005612759,-0.011040969,-0.004378026,,1.082324987,1.725886764,,,,
7/24/12,-0.006140316,-0.005914972,-0.014648396,0.003202019,0.00787533,-0.008989447,-0.000104269,,1.07037507,1.718330787,,,,
7/25/12,-0.002096232,0.007437747,0.009663009,0.01400465,0.002579242,0.000146324,0.00547623,,1.060752991,1.718151619,,,,
7/26/12,0.010281925,0.001845663,0.038773058,0.007066268,-0.009155615,0.015213603,0.004943193,,1.060908205,1.727560612,,,,
7/27/12,0.005909402,0.010316913,0.024568812,0.004911584,-0.018862174,0.019740556,0.000774368,,1.077048441,1.736100278,,,,
7/30/12,0,0.005835157,-0.000922241,-0.000698235,0.007472033,-0.000989122,0.002646845,,1.098309976,1.737444658,,,,
7/31/12,-0.002393398,-0.011965192,-0.008308351,-0.005970832,0.002008608,-0.005516255,-0.003504085,,1.097223613,1.742043404,,,,
8/1/12,0.00542799,0.001467927,0.001861735,-0.008626787,-0.004998981,-0.003982341,-0.003140995,,1.091171048,1.735939136,,,,
8/2/12,-0.004035374,-0.008428069,-0.019976808,-0.00651021,0.005668541,-0.006854139,-0.003360217,,1.086825633,1.73048656,,,,
8/3/12,0.004161168,0.016999298,0.045034413,0.009212989,-0.016137719,0.020273116,0.004684677,,1.079376379,1.724671749,,,,
8/6/12,-0.000654283,0.005813953,0.006577489,0.004821601,0.000392431,0.002536654,0.002536952,,1.101258702,1.732751278,,,,
8/7/12,-0.001964216,0.007586669,0.007886388,-0.000127985,-0.012865773,0.006044418,-0.002621709,,1.104052214,1.737147185,,,,
8/8/12,0.000656,0.002868412,-0.000670651,0.001279735,-0.00532463,0.001257563,-0.000979081,,1.110725568,1.732592891,,,,
8/9/12,0.000109287,0.008223168,-0.001566007,0.00325926,-0.000719114,0.000837256,0.0013354,,1.112122375,1.730896542,,,,
8/10/12,-0.000874048,-0.00531922,0.002912797,0.001210192,0.005037159,0.001952024,0.001752049,,1.113053506,1.73320798,,,,
8/13/12,0.000546784,-0.007843102,-0.004691672,-0.007570862,-0.001670632,-0.000834926,-0.003533559,,1.115226214,1.736244646,,,,
8/14/12,0.001530047,0.001078009,0.003591467,-0.005513174,-0.013546879,-0.000278602,-0.005263701,,1.114295082,1.730109522,,,,
8/15/12,-0.004801431,0.008614465,-0.000223624,0.003223103,-0.014056041,0.002229087,-0.00349838,,1.113984637,1.721002743,,,,
8/16/12,0.003728114,0.003914555,0.011185672,0.005975666,-0.00852111,0.007645182,0.001254821,,1.116467806,1.714982021,,,,
8/17/12,0,0.001417972,0.000884981,0.001021992,0.004875604,0.001931305,0.002255963,,1.125003406,1.717134016,,,,
8/20/12,0.001201672,0.004601735,-0.002210483,0.003445597,0.002055923,-0.000137612,0.001968451,,1.12717613,1.721007807,,,,
8/21/12,0.002182183,0.009161382,0.007532115,0.009983512,0.004431687,-0.002065568,0.005481473,,1.127021018,1.724395526,,,,
8/22/12,-0.000979815,0.0052375,-0.000879533,0.010766171,0.016504651,-0.001241945,0.008265062,,1.124693079,1.733847753,,,,
8/23/12,-0.000218016,-0.004862834,-0.007702419,0.008409157,0.004179698,-0.00746065,0.001646133,,1.123296272,1.748178112,,,,
8/24/12,0.004469192,-0.004537522,-0.001552436,0.000494175,-0.000960563,0.005707182,0.000534181,,1.114915752,1.751055846,,,,
8/27/12,-0.000759627,-0.00455824,0.003553973,-0.00376613,0.005848919,-0.000138441,0.000685044,,1.121278779,1.751991226,,,,
8/28/12,-0.000868827,0.000704509,-0.000885373,0.001735238,0.002389645,-0.00013834,0.001075856,,1.121123548,1.753191417,,,,
8/29/12,0.001413015,0.001759908,-0.00420911,-0.006495935,-0.004370599,0.001245966,-0.002873448,,1.120968452,1.755077599,,,,
8/30/12,-0.000434185,0.001054146,-0.01112346,-0.000435843,0.005187982,-0.007466825,1.90E-05,,1.122365141,1.750034475,,,,
8/31/12,0.002606212,0.010530046,0.011923485,0.023050068,0.014133698,0.005990525,0.013305946,,1.113984637,1.75006768,,,,
9/4/12,-2.18E-05,0.000347273,-0.00289021,0.001583212,-0.001004303,-0.000692362,-0.000189717,,1.120657991,1.773353986,,,,
9/5/12,0.00010893,-0.004861077,0.000668961,-0.001033548,-0.004712517,0,-0.002192002,,1.11988209,1.77301755,,,,
9/6/12,0.005880444,-0.000348918,0.030303054,0.003529919,-0.016650893,0.01995558,0.000604318,,1.11988209,1.769131092,,,,
9/7/12,0.001732122,0.01116925,0.014057042,0.021529523,-0.004654539,0.004891316,0.006732819,,1.142229987,1.77020021,,,,
9/10/12,-0.001621114,0.001380773,-0.010236715,-0.00682741,0.002418796,-0.005949192,-0.002416581,,1.147816995,1.782118648,,,,
9/11/12,0.006819711,0.002068252,0.014652001,0.003646369,-0.006273616,0.002176332,0.001380403,,1.140988411,1.777812015,,,,
9/12/12,0.003010409,0.005159924,0.003397746,0.000119142,-0.012464595,0.004207339,-0.002438722,,1.14347158,1.780266113,,,,
9/13/12,0.006431547,0.006844661,0.016719599,0.020188185,-0.00393413,0.01500204,0.008185204,,1.148282552,1.775924538,,,,
9/14/12,-0.000106528,0.01053705,0.010408008,0.002860341,-0.026577762,0.005326253,-0.005706633,,1.165509134,1.790460842,,,,
9/17/12,-0.000852091,-0.027581567,-0.00556243,-0.008149063,0.012003359,-0.004105931,-0.001644194,,1.17171693,1.78024334,,,,
9/18/12,0.000426362,-0.007263888,-0.005593543,0.00774652,0.005011684,-0.001729012,0.002381563,,1.166905941,1.777316275,,,,
9/19/12,-0.001278714,-0.014634146,0.003958293,0.000116492,0.006565828,0.000799432,0.001009018,,1.164888346,1.781549066,,,,
9/20/12,-0.004694867,0.005657708,-0.007677922,-0.001572167,0.002477114,-0.001331285,-0.000463874,,1.165819595,1.783346682,,,,
9/21/12,-0.001393616,0.006680661,0.003973217,0.002857678,0.001153117,0.000266644,0.00183294,,1.164267558,1.782519433,,,,
9/24/12,-0.00128828,-0.010478484,-0.004517142,-0.005291951,0.007815689,-0.002222979,-0.000499594,,1.164578002,1.785786684,,,,
9/25/12,-0.008921867,0.001058983,-0.008989783,-0.001636942,0.009877544,-0.010199995,-0.000134816,,1.16198917,1.784894517,,,,
9/26/12,-0.004989147,-0.007052221,-0.014254854,-0.005621631,0.010750961,-0.006644036,-0.00103695,,1.150136886,1.784653884,,,,
9/27/12,0.010900363,0.012428977,0.013584542,0.014898993,-0.007117716,0.009964444,0.006237005,,1.142495335,1.782803287,,,,
9/28/12,-0.004744385,0.00596282,-0.021616947,-0.0026111,0.000563829,-0.004595171,-0.002707617,,1.153879666,1.793922639,,,,
10/1/12,-0.001688138,0.001394665,0.011268285,0.002327035,0.003710815,0.001765079,0.002701411,,1.148577391,1.789065384,,,,
10/2/12,0.002509227,-0.005222807,0.006773017,-0.001102716,-0.00136633,0.001490927,-0.000178903,,1.150604721,1.793898384,,,,
10/3/12,0.002503028,-0.017150858,-0.004991387,0.001801267,0.000321945,0.003654135,-0.000652915,,1.152320189,1.79357745,,,,
10/4/12,0.004233606,0.021723682,0.01439476,0.006960136,-0.012470862,0.007551212,0.002166647,,1.156530922,1.792406397,,,,
10/5/12,-0.000540518,-0.005228302,0.002150117,-0.005702471,-0.012954182,-0.000267733,-0.006117506,,1.165264132,1.796289908,,,,
10/8/12,-0.00140599,-0.002803153,-0.007723657,-0.003302004,0.008419289,-0.003882099,0.000483153,,1.164952152,1.785301094,,,,
10/9/12,-0.002816007,0.007378813,-0.017729731,-0.006160988,-0.001800779,-0.010079293,-0.004241728,,1.160429692,1.786163667,,,,
10/10/12,-0.002389503,-0.001743948,-0.000220164,-0.000877297,0.00705207,-0.00583763,0.000948015,,1.148733381,1.778587246,,,,
10/11/12,0.005443665,0.011530398,0.008146254,0.002809711,0.006921309,0.001502021,0.005621141,,1.142027501,1.780273374,,,,
10/12/12,0.001732583,-0.013816994,-0.00087358,-0.00735471,0.002506854,-0.004363245,-0.0025739,,1.14374285,1.790280541,,,,
10/15/12,0.004540021,-0.004903643,0.010710425,-0.010055228,-0.002258601,0.008217022,-0.001392181,,1.13875242,1.785672538,,,,
10/16/12,0.00365863,0.000703977,0.01816608,0.006355759,-0.013824869,0.010323201,9.96E-05,,1.148109573,1.783186558,,,,
10/17/12,0.002251607,0.000351776,0.009133318,0.000708269,-0.009263861,0.004705643,-0.001323094,,1.159961739,1.783364178,,,,
10/18/12,-0.000534909,-0.000351653,-0.00652489,-0.004423735,-0.006123269,-0.002007238,-0.003926677,,1.165420105,1.78100462,,,,
10/19/12,-0.005030524,-0.015124868,-0.012923727,-0.010782582,0.013570867,-0.017296886,-0.003181406,,1.16308083,1.774011191,,,,
10/22/12,0.000215195,-0.004642821,0.006439127,0.003653357,-0.006407087,0,-0.001106322,,1.142963153,1.76836734,,,,
10/23/12,-0.003764311,-0.012199497,-0.02537851,-0.012829747,0.014302272,-0.012689317,-0.003437183,,1.142963153,1.766410957,,,,
10/24/12,-0.000863592,-0.002905921,-0.000218863,-0.003445518,-0.009862248,-0.00276392,-0.004805339,,1.128459732,1.760339479,,,,
10/25/12,0.001620677,0.002550055,0.006128295,0.007036291,-0.005103736,0.00277158,0.001316338,,1.12534076,1.751880451,,,,
10/26/12,-0.00237317,0.002180233,0.000652582,-0.00054217,0.014727773,-0.001105607,0.004477872,,1.128459732,1.754186517,,,,
10/31/12,0.001189361,-0.000725199,0.001304363,0.005424028,0.005870851,0.000553423,0.003552747,,1.127212099,1.76204154,,,,
11/1/12,-0.000539957,0.001814296,0.010855417,-0.004555506,-0.008187442,0.012583015,-0.001619321,,1.127835924,1.768301627,,,,
11/2/12,-0.001404775,-0.01702289,-0.010524096,-0.020894809,-0.000735556,-0.010378297,-0.009149608,,1.142027501,1.765438179,,,,
11/5/12,-0.001623214,0.00847465,-0.003907094,0.003874477,0.005643666,0.003173674,0.003413662,,1.1301752,1.749285112,,,,
11/6/12,0.001517445,0.017902813,0.011113563,0.018807861,-0.009434704,0.007565378,0.005136834,,1.133762007,1.755256579,,,,
11/7/12,-0.005952423,-0.018664788,-0.017241442,0.001142526,0.018145982,-0.022389077,-5.04E-06,,1.142339345,1.764273042,,,,
11/8/12,-0.003266139,0.001463021,-0.010745556,0.00900955,0.014838679,-0.012707773,0.004653614,,1.116763421,1.764264155,,,,
11/9/12,-0.001747723,0.008035099,-0.001551772,-0.001011953,0.001112585,0.000990103,0.000586635,,1.102571845,1.77247436,,,,
11/12/12,0.00032825,-0.004710181,0.001998247,-0.002204803,0.001666926,0.000565216,-0.000188798,,1.103663505,1.773514155,,,,
11/13/12,-0.002297076,-0.001820131,-0.00509638,-0.002090122,0.003328295,-0.003812971,-0.000721613,,1.104287313,1.77317932,,,,
11/14/12,-0.005481848,0.002917578,-0.008908731,0.000239336,0.000947816,-0.014034559,-0.002303476,,1.100076698,1.77189977,,,,
11/15/12,-0.000440984,-0.004000036,-0.000449452,-0.006282177,-0.001972698,-0.002588063,-0.00296711,,1.084637607,1.767818241,,,,
11/16/12,0.002867563,0.004381198,-0.006294926,-0.001264321,-0.000869712,0.005477829,0.000337615,,1.081830496,1.762572929,,,,
11/19/12,0.012647117,0.018902254,0.025113132,0.011996563,-0.005618408,0.0206452,0.008835501,,1.087756579,1.763168001,,,,
11/20/12,0.000108538,-0.006778487,0.003531237,-0.002859332,-0.010027079,0.001123671,-0.004242552,,1.110213531,1.778746473,,,,
11/21/12,-0.000325755,0.004310309,0.002858952,0.001015586,-0.000562696,0.002525604,0.000899495,,1.111461045,1.771200048,,,,
11/23/12,0.003367426,0.003576538,0.025000069,0.012234442,-0.000965197,0.013016096,0.006808004,,1.114268156,1.772793233,,,,
11/26/12,0.000216475,-0.001425481,-0.003851087,-0.001061305,0.004750053,-0.001243376,0.000775438,,1.128771577,1.784862416,,,,
11/27/12,0.000974185,-0.001427552,-0.005584242,-0.00424946,0.003926267,-0.005256564,-0.00073167,,1.127368089,1.786246467,,,,
11/28/12,0.000216218,-0.003216619,0.009287259,-0.012803058,-0.001436671,0.007926565,-0.002435391,,1.121442006,1.784939524,,,,
11/29/12,0.00443248,0.006812514,0.009629803,0.003782588,0.000159835,0.00579468,0.003617221,,1.13033119,1.780592499,,,,
11/30/12,0.001506829,0.000712251,0.000423922,-0.006759122,-0.002717145,-0.000274417,-0.002295874,,1.136881098,1.787033296,,,,
12/3/12,0.005066849,0.002491103,0.00381358,0.000481795,0.000923423,-0.00439077,0.001233398,,1.136569118,1.782930493,,,,
12/4/12,0,-0.008874689,0.005065366,-0.010293186,0.005775664,-0.001378143,-0.001284508,,1.131578705,1.785129556,,,,
12/5/12,0.001612399,-0.001074534,0.002309965,-0.001824614,-0.000478532,0.001932078,-0.000101613,,1.130019227,1.782836543,,,,
12/6/12,0.001824398,-0.008963787,-0.000628495,0.00231541,0.002154464,0.003168095,0.00101098,,1.132202512,1.782655384,,,,
12/7/12,-0.001499723,-0.001085311,-0.003773605,0.004012182,-0.009236378,0.002883424,-0.002324894,,1.135789438,1.784457613,,,,
12/10/12,0.000858304,-0.002173198,0.002735714,0.003875024,0.004420185,0.001232141,0.00268103,,1.1390644,1.780308939,,,,
12/11/12,0.000964692,-0.001814846,0.007135365,-0.000904759,-0.007601259,0.006290166,-0.001558364,,1.140467888,1.785082001,,,,
12/12/12,0.002998561,0.004727236,0.004167472,0.000724479,-0.011610109,0.000407752,-0.002388888,,1.14764162,1.782300194,,,,
12/13/12,-0.003523395,-0.009048136,-0.003320174,-0.008445491,0.000734184,-0.005705053,-0.004090143,,1.148109573,1.778042478,,,,
12/14/12,-0.000750029,0.006208912,0.0060379,-0.00146006,0.007499168,-0.004234943,0.002564385,,1.141559548,1.770770029,,,,
12/17/12,0.003860184,-0.00072588,0.003518261,0.001888728,-0.014967621,0.012484616,-0.002361247,,1.136725108,1.775310965,,,,
12/18/12,0.000534026,0.002542644,0.010311391,-0.014351739,-0.01018479,0.011653127,-0.004645278,,1.150916684,1.771119017,,,,
12/19/12,-0.001067561,0.003623225,0.001428872,-0.002406219,0.003319241,-0.006161363,0.000123928,,1.164328462,1.762891677,,,,
12/20/12,0.003526797,-0.004693177,0.004335358,-0.012121999,0.000165383,0.005498652,-0.002004947,,1.157154612,1.763110148,,,,
12/21/12,-0.002875448,-0.001813565,-0.009001667,0.003756376,0.010915402,-0.008506592,0.002369466,,1.163517402,1.759575206,,,,
12/24/12,-0.003631273,-0.003270349,-0.002683692,0.001808726,-0.001799601,-0.00340459,-0.001536316,,1.153619835,1.763744459,,,,
12/26/12,0.002424974,0.010207765,0.00103497,0.000996165,0.003597177,-0.004782718,0.002317175,,1.149692232,1.76103479,,,,
12/27/12,0.002042742,0,0.003722102,0.002363509,0.003355181,-0.000823903,0.00218847,,1.144193578,1.765115416,,,,
12/28/12,-0.002682414,-0.002887044,-0.013185008,-0.003847177,0.005709132,-0.010856035,-0.001875904,,1.143250873,1.768978318,,,,
12/31/12,0.004303408,0.005428954,0.019624198,0.009218955,-0.017273513,0.018060516,0.001140907,,1.130839701,1.765659885,,,,
1/2/13,0.009426943,0.00359964,0.012080257,0.007097852,-0.01336857,0.025382098,0.002688039,,1.15126325,1.767674338,,,,
1/3/13,-0.003077581,-0.008249606,-0.011733804,-0.012073304,-0.013549636,-0.001463937,-0.009727395,,1.180484726,1.772425915,,,,
1/4/13,0.000638672,-0.004339928,0.008393041,-0.004714609,0.003900279,0.0050647,0.000939648,,1.178756571,1.755184828,,,,
1/7/13,0.000851094,0.001816164,-0.004060019,-0.006295244,0.000422262,-0.002652218,-0.00172596,,1.18472662,1.756834084,,,,
1/8/13,-0.000744052,0.002538071,-0.003261302,0.007087782,0.006585107,-0.002659185,0.003545694,,1.181584467,1.753801858,,,,
1/9/13,0.001914695,-0.001446618,0.003067425,-0.00043593,-0.000922591,0.003066204,0.000286805,,1.178442415,1.760020303,,,,
1/10/13,0.001698649,0.003621804,0.016106032,0.009284011,-0.002770329,0.006911276,0.00393152,,1.18205576,1.760525086,,,,
1/11/13,0.001801782,-0.004330531,0.004213461,-0.005679701,0.008923287,0.00013191,0.001692685,,1.190225274,1.767446625,,,,
1/14/13,-0.001375342,0.006524103,-0.00079921,0.002980225,-0.002753455,-0.001055748,7.77E-05,,1.190382276,1.770438356,,,,
1/15/13,0.000211937,-0.00432121,-0.003599206,0.006314257,0.004601762,0.001849649,0.002651714,,1.189125533,1.770575834,,,,
1/16/13,-0.001694769,0.001084991,-0.004615768,0.000553617,0.002082119,-0.000791322,0.000245426,,1.191324998,1.775270894,,,,
1/17/13,0.003607387,0.004335224,0.010685535,0.004303794,-0.009973378,0.006862933,0.000260613,,1.190382276,1.775706592,,,,
1/18/13,0.001374402,0.006474856,-0.002194297,-0.001591735,0.007723285,0.002752646,0.003066127,,1.19855179,1.776169364,,,,
1/22/13,0.000633413,0.002859149,0.002199122,0.003556331,0.001916,0.005228772,0.002592568,,1.20185098,1.781615325,,,,
1/23/13,-0.001160583,0.001069173,0.000398967,-0.002810478,-0.00149664,0.001170314,-0.001118127,,1.208135185,1.786234285,,,,
1/24/13,0.00221822,-0.000711997,0.005782603,-0.01096752,-0.003497357,0.001169029,-0.003086733,,1.209549082,1.784237047,,,,
1/25/13,-0.000316172,-0.002137513,0.013481379,-0.00477019,-0.013704354,0.00557863,-0.004355677,,1.21096308,1.778729584,,,,
1/28/13,-0.000527103,-0.000357015,-0.003912385,-0.002240903,-0.00364314,-0.000903116,-0.002254628,,1.217718596,1.770982013,,,,
1/29/13,-0.001687797,0.005714286,0.005695227,0.00436716,-0.005527228,0.003357369,0.00033805,,1.216618855,1.766989108,,,,
1/30/13,-0.007185134,0.011363636,-0.000390553,0.00745386,-0.001710103,-0.003989672,0.000852348,,1.220703494,1.767586438,,,,
1/31/13,-0.003086425,-0.000351159,-0.005079085,-0.006103983,0.004882222,-0.001809005,-0.000989833,,1.215833287,1.769093037,,,,
2/1/13,0.003316565,0.003863751,0.010406399,0.001550869,-0.012984784,0.009708729,-0.001228847,,1.213633839,1.767341929,,,,
2/4/13,-0.004172094,-0.00349895,-0.027399919,0.003406646,0.012809379,-0.010512819,0.000977753,,1.225416681,1.765170137,,,,
2/5/13,0.002255955,0.00386236,0.008191809,-0.00024687,-0.008887308,0.009458458,-0.000684692,,1.212534098,1.766896038,,,,
2/6/13,-0.001500533,-0.001399126,-0.004161691,0.002654927,0.008191038,0.001796944,0.002879784,,1.224002801,1.765686259,,,,
2/7/13,-0.001932152,-0.00385282,-0.011144312,-0.003386927,-0.002223568,-0.001793721,-0.003241056,,1.226202266,1.770771054,,,,
2/8/13,0.000215058,0.003867721,0.007647454,-0.001668246,0.003857067,0.006032525,0.002437106,,1.224002801,1.765031885,,,,
2/11/13,-0.000107545,-0.003502557,-0.00579191,-0.011573992,-0.000768476,-0.000510358,-0.003984376,,1.231386629,1.769333455,,,,
2/12/13,0.003441219,0.001757434,0.009843329,0.001189743,-0.002478001,0.001659502,0.001065811,,1.230758182,1.762283766,,,,
2/13/13,0.001500372,0.000350877,0.004973155,-0.005253587,-0.008137713,0.001401812,-0.00321756,,1.232800627,1.764162027,,,,
2/14/13,-0.000427966,-0.001403052,-0.008313587,-0.004401113,0.009068097,0.001272578,0.001191455,,1.234528782,1.758485729,,,,
2/15/13,0.000106995,-0.004214928,-0.002993954,-0.016356242,-0.002909926,-0.001143933,-0.005781112,,1.236099817,1.760580886,,,,
2/19/13,0.00096344,-0.003880071,0.012212211,-0.002760613,-0.004978559,0.006998386,-0.000905488,,1.234685801,1.750402771,,,,
2/20/13,-0.000962512,-0.011331445,-0.013647191,-0.025043456,0.003019306,-0.013267656,-0.008898683,,1.243326609,1.748817803,,,,
2/21/13,0.001070423,-0.011461318,-0.015239588,0.007791818,0.00584846,-0.006787028,0.001127582,,1.226830579,1.733255628,,,,
2/22/13,0.002459399,0,0.01486457,0.002293317,0.000684068,0.009669925,0.003281768,,1.218504046,1.735210016,,,,
2/25/13,-0.003093345,-0.004710181,-0.031701478,0.008955972,0.019653106,-0.018388391,0.003521248,,1.230286888,1.740904573,,,,
2/26/13,0.00492189,-0.001820131,0.009738953,0.012180932,-0.005782297,0.006374375,0.0031158,,1.207663891,1.74703473,,,,
2/27/13,0.001703611,-0.006199854,0.014980485,-0.010561989,-0.002950093,0.012280205,-0.001546947,,1.215361994,1.752478141,,,,
2/28/13,-0.000425178,-0.004403706,-0.00525674,-0.010157255,0.001859844,-0.000893876,-0.002897779,,1.230286888,1.74976715,,,,
3/1/13,0.001988587,-0.007003244,-0.002642306,-0.003660118,0.005445803,0.002300623,0.000556424,,1.229187164,1.744696712,,,,
3/4/13,0.00010673,-0.003711989,0.005909944,-0.000918388,-0.005298613,0.00459067,-0.001379365,,1.23201506,1.745667503,,,,
3/5/13,0.00202704,0.009314456,0.011750374,0.000525292,-0.00287475,0.010027941,0.002278639,,1.237670834,1.743259591,,,,
3/6/13,-0.000638821,-0.005537062,-0.00200238,0.005578101,-0.009073172,0.001508134,-0.002176505,,1.250082124,1.747231851,,,,
3/7/13,0.001491574,0.006681514,0.007825036,-0.003524075,-0.007701544,0.002384179,-0.001737954,,1.251967416,1.743428992,,,,
3/8/13,0.001170221,0.002949852,-0.000597237,0.000131017,-0.010434622,0.004882311,-0.002475128,,1.254952331,1.740398993,,,,
3/11/13,-0.000637518,0.000735221,0.003386424,0.001833528,0.000958607,0.002865374,0.001299753,,1.261079399,1.736091283,,,,
3/12/13,-0.000425318,0.002204335,-0.002977928,0.00784363,0.007226207,-0.001739116,0.004079592,,1.264692862,1.738347773,,,,
3/13/13,0.000212711,-0.005132038,-0.003385143,-0.003437305,-0.00103728,0.001866612,-0.001705327,,1.262493414,1.745439523,,,,
3/14/13,0.003828572,0.007369234,0.014585418,0.000130086,-0.003028453,0.005589336,0.00196201,,1.26485,1.742462978,,,,
3/15/13,-0.000105972,0.002194587,-0.000984628,0.002082294,0.004686699,-0.001111625,0.002059565,,1.271919671,1.745881708,,,,
3/18/13,0.000211954,-0.005839416,-0.01458699,0.008961071,0.007601909,-0.005440854,0.002581071,,1.270505774,1.749477465,,,,
3/19/13,-0.001694951,-0.007342107,-0.004400906,0.004505065,0.006772978,-0.002735316,0.001805376,,1.263593138,1.753992991,,,,
3/20/13,0.00328953,0.00702659,0.008237895,-0.004548994,-0.011155559,0.007480344,-0.002264835,,1.260136812,1.757159608,,,,
3/21/13,-0.001798055,-0.004406867,-0.013152638,0.005663931,0.009645153,-0.008043481,0.00209138,,1.269563069,1.753179932,,,,
3/22/13,-0.000741678,0.001844301,0.010510927,-0.004479981,0.000767696,0.006190774,0.000615764,,1.259351362,1.756846498,,,,
3/25/13,-0.001484457,0.000736377,-0.016064244,-0.001992915,-0.000937538,-0.003362864,-0.002504801,,1.267147722,1.757928301,,,,
3/26/13,0.00180522,0.00919794,0.004898008,-0.003349678,0.001194331,0.007498203,0.001823097,,1.262886476,1.75352504,,,,
3/27/13,-0.001695952,0.005103901,-0.011372897,0.004136505,0.00852079,0.000744201,0.003290617,,1.272355856,1.756721885,,,,
3/28/13,0.001805041,-0.009430577,0.009244057,-0.005857389,-0.005069263,0.003470481,-0.00269369,,1.273302745,1.762502585,,,,
4/1/13,0.001789847,0,-0.005699226,0.001424416,0.007531541,-0.005311268,0.002116224,,1.277721718,1.757754949,,,,
4/2/13,-0.000744429,-0.004760125,0.012896656,-0.014482479,-0.004054359,0.002980226,-0.004252385,,1.270935396,1.761474752,,,,
4/3/13,0,-0.016924246,-0.005860989,-0.011152641,0.008989883,-0.010895099,-0.003001686,,1.27472307,1.753984283,,,,
4/4/13,-0.00031928,-0.00112268,-0.000609849,-0.002919147,0.011935767,0.004381006,0.003443822,,1.260834836,1.748719373,,,,
4/5/13,0.000958121,-0.000749382,-0.006102508,0.016767617,0.02018441,-0.003489512,0.010088358,,1.26635856,1.754741651,,,,
4/8/13,0.001063675,0.002999625,0.002046636,-0.004253609,-0.007653498,0.006128036,-0.002348682,,1.261939587,1.772444113,,,,
4/9/13,0.003187363,0.00635514,0.004697695,0.007754942,-0.002461406,0.002858962,0.002853868,,1.269672799,1.768281205,,,,
4/10/13,0.003177326,-0.002228789,0.016873396,-0.016890544,-0.013735794,0.012890437,-0.005881879,,1.273302745,1.773327646,,,,
4/11/13,0,-0.004095346,0.00559773,0.00199007,0.001918071,0.003793413,0.001560597,,1.289716174,1.762897147,,,,
4/12/13,0.000316719,-0.012336449,-0.002982044,-0.047004342,0.014899294,-0.003535304,-0.008610303,,1.2946086,1.765648318,,,,
4/15/13,-0.006332443,-0.029901628,-0.022931255,-0.087808262,0.008693489,-0.024345459,-0.027177623,,1.290031765,1.750445552,,,,
4/16/13,0.006903889,0.010534569,0.016122484,0.011347232,-0.008212002,0.014796248,0.004908823,,1.258625349,1.702872603,,,,
4/17/13,-0.001582295,-0.014671815,-0.029323144,0.000527048,0.006640412,-0.014951193,-0.003030562,,1.277248282,1.711231703,,,,
4/18/13,-0.001584803,0.010579976,0.000206884,0.01076246,0.002443155,-0.006271943,0.003612129,,1.258151896,1.706045708,,,,
4/19/13,-0.000529123,-0.002326522,0.007033511,0.008711824,-0.002112226,0.009593563,0.002726123,,1.250260839,1.712208165,,,,
